id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x479f57a0bd6beef1:0x7314d4def80c7872,Cantina Estación Mediterrano,90402,"Nürnberg Hauptbahnhof, Bahnhofspl. 9, 90402 Nürnberg",4,71,Restaurant,49.4465347,11.0828516,13,Galgenhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Cantina+Estaci%C3%B3n+Mediterrano/data=!4m7!3m6!1s0x479f57a0bd6beef1:0x7314d4def80c7872!8m2!3d49.4465347!4d11.0828516!16s%2Fg%2F11c430twm5!19sChIJ8e5rvaBXn0cRcngM-N7UFHM?authuser=0&hl=de&rclk=1,2026-05-02T10:40:04Z,active,success,None
0x479f57027f46bba7:0x5d12f6f497d2fc3e,Casa Pane,90402,"Königstraße 23, 90402 Nürnberg",3.9,1301,Bäckerei,49.4504918,11.0786007,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Casa+Pane/data=!4m7!3m6!1s0x479f57027f46bba7:0x5d12f6f497d2fc3e!8m2!3d49.4504918!4d11.0786007!16s%2Fg%2F11b6d5v4jg!19sChIJp7tGfwJXn0cRPvzSl_T2El0?authuser=0&hl=de&rclk=1,2026-05-02T10:31:32Z,active,success,None
0x479f57f3861d9947:0x5001ba57398cf7cf,Chiba 小食光,90402,"Lorenzer Str. 25, 90402 Nürnberg",4.6,702,Restaurant,49.4501658,11.0821255,01,"Altstadt, St. Lorenz",true,6,10,8,1.13,4.559,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Chiba+%E5%B0%8F%E9%A3%9F%E5%85%89/data=!4m7!3m6!1s0x479f57f3861d9947:0x5001ba57398cf7cf!8m2!3d49.4501658!4d11.0821255!16s%2Fg%2F11jhx1zbcz!19sChIJR5kdhvNXn0cRz_eMOVe6AVA?authuser=0&hl=de&rclk=1,2026-05-02T10:22:06Z,active,success,None
0x479f57aa232847d1:0x8125bba17063887b,Chili's Asia Nudeln,90402,"Ludwigstraße 77, 90402 Nürnberg",3.6,130,Asiatisch,49.4485357,11.0675947,04,Gostenhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Chili%27s+Asia+Nudeln/data=!4m7!3m6!1s0x479f57aa232847d1:0x8125bba17063887b!8m2!3d49.4485357!4d11.0675947!16s%2Fg%2F11gf95y8rk!19sChIJ0UcoI6pXn0cRe4hjcKG7JYE?authuser=0&hl=de&rclk=1,2026-05-02T10:36:38Z,active,success,None
0x479f5755e5959963:0x5685e39b9bfde17c,Coffee Bayt,90402,"Parkplatz, Karl-Grillenberger-Straße 40, 90402 Nürnberg",4.8,664,Café / Konditorei,49.4510948,11.0693817,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Coffee+Bayt/data=!4m7!3m6!1s0x479f5755e5959963:0x5685e39b9bfde17c!8m2!3d49.4510948!4d11.0693817!16s%2Fg%2F11rtmz0qfr!19sChIJY5mV5VVXn0cRfOH9m5vjhVY?authuser=0&hl=de&rclk=1,2026-05-02T10:21:55Z,active,success,None
0x479f577a1e402e93:0x62b4547c03078d4a,ComPho 1966,90402,"Färberstraße 42, 90402 Nürnberg",4.6,247,Restaurant,49.4483374,11.071907,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/ComPho+1966/data=!4m7!3m6!1s0x479f577a1e402e93:0x62b4547c03078d4a!8m2!3d49.4483374!4d11.071907!16s%2Fg%2F11j0rwq17b!19sChIJky5AHnpXn0cRSo0HA3xUtGI?authuser=0&hl=de&rclk=1,2026-05-02T10:21:49Z,active,success,None
0x479f570030d1849d:0x1650b4b4c3736daa,Cookie Couture Nürnberg,90402,"Karolinenstraße 42-44, 90402 Nürnberg",4.2,271,Bäckerei,49.4511772,11.0734077,01,"Altstadt, St. Lorenz",true,21,50,35.5,11.58,3.829,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Cookie+Couture+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f570030d1849d:0x1650b4b4c3736daa!8m2!3d49.4511772!4d11.0734077!16s%2Fg%2F11x_g3x_h2!19sChIJnYTRMABXn0cRqm1zw7S0UBY?authuser=0&hl=de&rclk=1,2026-05-02T10:40:53Z,active,success,None
0x479f57b58cca8005:0x67409e343d4a328a,Crusty Slices Nürnberg,90402,"Breite G. 3, 90402 Nürnberg",3.9,67,Restaurant,49.4497504,11.0771473,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Crusty+Slices+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f57b58cca8005:0x67409e343d4a328a!8m2!3d49.4497504!4d11.0771473!16s%2Fg%2F11ys9xkgcn!19sChIJBYDKjLVXn0cRijJKPTSeQGc?authuser=0&hl=de&rclk=1,2026-05-02T10:24:41Z,active,success,None
0x479f57abe1afa5a7:0xf87bcbdf62527dbf,CôCô taste of Asia Sushi Nürnberg,90402,"Schlotfegergasse 2, 90402 Nürnberg",4.8,1063,Sushi,49.4510596,11.0692968,01,"Altstadt, St. Lorenz",true,51,100,75.5,6.63,4.548,51 bis 100 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/C%C3%B4C%C3%B4+taste+of+Asia+Sushi+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f57abe1afa5a7:0xf87bcbdf62527dbf!8m2!3d49.4510596!4d11.0692968!16s%2Fg%2F11b87w913h!19sChIJp6Wv4atXn0cRv31SYt_Le_g?authuser=0&hl=de&rclk=1,2026-05-02T10:18:47Z,active,success,None
0x479f57a836c767df:0x73fd8134e17efa95,CôDung Sushi & Beef,90402,"Färberstraße 43, 90402 Nürnberg",4.6,3744,Sushi,49.447769,11.0721217,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/C%C3%B4Dung+Sushi+%26+Beef/data=!4m7!3m6!1s0x479f57a836c767df:0x73fd8134e17efa95!8m2!3d49.447769!4d11.0721217!16s%2Fg%2F1tmz5ydn!19sChIJ32fHNqhXn0cRlfp-4TSB_XM?authuser=0&hl=de&rclk=1,2026-05-02T10:22:46Z,active,success,None
0x479f57630a202677:0xa0d38a27b1662a80,DORNAUERS Lebküchnerei & Chocolaterie / Handwerkerhof / Cafe´ im Wehrgang,90402,"Königs-. u. Frauentorzwinger, 5b, 90402 Nürnberg",4.7,95,Café / Konditorei,49.4474622,11.081298,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/DORNAUERS+Lebk%C3%BCchnerei+%26+Chocolaterie+%2F+Handwerkerhof+%2F+Cafe%C2%B4+im+Wehrgang/data=!4m7!3m6!1s0x479f57630a202677:0xa0d38a27b1662a80!8m2!3d49.4474622!4d11.081298!16s%2Fg%2F11h57tlnh2!19sChIJdyYgCmNXn0cRgCpmsSeK06A?authuser=0&hl=de&rclk=1,2026-05-02T10:45:06Z,active,success,None
0x479f576fc950715b:0x7991d9d8bd88dc4a,DORNAUERS Lebküchnerei & Chocolaterie / Mauthalle,90402,"Hallpl. 2, 90402 Nürnberg",4.8,21,Café / Konditorei,49.4493504,11.0790965,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/DORNAUERS+Lebk%C3%BCchnerei+%26+Chocolaterie+%2F+Mauthalle/data=!4m7!3m6!1s0x479f576fc950715b:0x7991d9d8bd88dc4a!8m2!3d49.4493504!4d11.0790965!16s%2Fg%2F11wr2w0g_c!19sChIJW3FQyW9Xn0cRStyIvdjZkXk?authuser=0&hl=de&rclk=1,2026-05-02T10:45:21Z,active,success,None
0x479f57a8dbce5bf7:0x49a1cc5f78d12029,Das Moor - Fränkische Spezialitäten,90402,"Färberstraße 3, 90402 Nürnberg",4.4,952,Restaurant,49.4507095,11.0732511,01,"Altstadt, St. Lorenz",true,11,20,15.5,1.6,4.346,11 bis 20 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Das+Moor+-+Fr%C3%A4nkische+Spezialit%C3%A4ten/data=!4m7!3m6!1s0x479f57a8dbce5bf7:0x49a1cc5f78d12029!8m2!3d49.4507095!4d11.0732511!16s%2Fg%2F1tg85nf2!19sChIJ91vO26hXn0cRKSDReF_MoUk?authuser=0&hl=de&rclk=1,2026-05-02T10:23:40Z,active,success,None
0x479f57a9a65ab759:0x123dd70a4e8f0ed0,"Das Steichele, Hotel | Restaurant | Weinstube",90402,"Knorrstraße 8, 90402 Nürnberg",4.2,460,Sonstiges,49.449225,11.071107,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,"https://www.google.com/maps/place/Das+Steichele,+Hotel+%7C+Restaurant+%7C+Weinstube/data=!4m10!3m9!1s0x479f57a9a65ab759:0x123dd70a4e8f0ed0!5m2!4m1!1i2!8m2!3d49.449225!4d11.071107!16s%2Fg%2F126122ghp!19sChIJWbdapqlXn0cR0A6PTgrXPRI?authuser=0&hl=de&rclk=1",2026-05-02T21:42:14Z,active,success,None
0x479f57a1096e0117:0xc6d57a9406b7a3d8,Der Beck,90402,"Marienstraße 8, 90402 Nürnberg",4.2,145,Bäckerei,49.4489179,11.0852957,02,Marienvorstadt,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+Beck/data=!4m7!3m6!1s0x479f57a1096e0117:0xc6d57a9406b7a3d8!8m2!3d49.4489179!4d11.0852957!16s%2Fg%2F1tjf97x4!19sChIJFwFuCaFXn0cR2KO3BpR61cY?authuser=0&hl=de&rclk=1,2026-05-02T10:31:57Z,active,success,None
0x479f57a969005cf5:0xaddea52aca9d4385,Der Beck,90402,"Ludwigspl. 26-28, 90402 Nürnberg",4.2,959,Bäckerei,49.4505423,11.070314,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+Beck/data=!4m7!3m6!1s0x479f57a969005cf5:0xaddea52aca9d4385!8m2!3d49.4505423!4d11.070314!16s%2Fg%2F1td_451q!19sChIJ9VwAaalXn0cRhUOdyiql3q0?authuser=0&hl=de&rclk=1,2026-05-02T10:31:38Z,active,success,None
0x479f579ea2d82ce5:0x1629018b40cf568c,Der Beck,90402,"Vogelsgarten 2, 90402 Nürnberg",3.5,179,Bäckerei,49.4485354,11.0946884,11,Glockenhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+Beck/data=!4m7!3m6!1s0x479f579ea2d82ce5:0x1629018b40cf568c!8m2!3d49.4485354!4d11.0946884!16s%2Fg%2F11b8zl7zqn!19sChIJ5SzYop5Xn0cRjFbPQIsBKRY?authuser=0&hl=de&rclk=1,2026-05-02T10:41:11Z,active,success,None
0x479f57d803bc9ff9:0xf848fd68cf2d7d81,Der Bäcker Feihl,90402,"Bahnhofspl. 9, 90402 Nürnberg",3,32,Bäckerei,49.4463062,11.0820183,13,Galgenhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+B%C3%A4cker+Feihl/data=!4m7!3m6!1s0x479f57d803bc9ff9:0xf848fd68cf2d7d81!8m2!3d49.4463062!4d11.0820183!16s%2Fg%2F11xyn_v36k!19sChIJ-Z-8A9hXn0cRgX0tz2j9SPg?authuser=0&hl=de&rclk=1,2026-05-02T10:42:32Z,active,success,None
0x479f57a6baaa146b:0x169c9b6eb0e51956,Der Bäcker Feihl,90402,"Lorenzer Str. 21, 90402 Nürnberg",4.1,40,Bäckerei,49.4502774,11.081878,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+B%C3%A4cker+Feihl/data=!4m7!3m6!1s0x479f57a6baaa146b:0x169c9b6eb0e51956!8m2!3d49.4502774!4d11.081878!16s%2Fg%2F1tlkbcj_!19sChIJaxSquqZXn0cRVhnlsG6bnBY?authuser=0&hl=de&rclk=1,2026-05-02T10:40:30Z,active,success,None
0x479f5799352fd5f5:0xf30e103685ba11e,Du & Ich Italienisches Restaurant,90402,"Königstraße 17A, 90402 Nürnberg",4.8,2338,Restaurant,49.4513747,11.0783709,01,"Altstadt, St. Lorenz",true,21,50,35.5,1.5,4.743,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Du+%26+Ich+Italienisches+Restaurant/data=!4m7!3m6!1s0x479f5799352fd5f5:0xf30e103685ba11e!8m2!3d49.4513747!4d11.0783709!16s%2Fg%2F11wnfbcfgq!19sChIJ9dUvNZlXn0cRHqFbaAPhMA8?authuser=0&hl=de&rclk=1,2026-05-02T10:17:31Z,active,success,None
0x479f57a65318a4f5:0xc735219229f71189,Dubliner Irish Pub,90402,"Königstraße 59, 90402 Nürnberg",3.8,808,Bar,49.4490865,11.0799993,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Dubliner+Irish+Pub/data=!4m7!3m6!1s0x479f57a65318a4f5:0xc735219229f71189!8m2!3d49.4490865!4d11.0799993!16s%2Fg%2F1w9y02tb!19sChIJ9aQYU6ZXn0cRiRH3KZIhNcc?authuser=0&hl=de&rclk=1,2026-05-02T14:37:00Z,active,success,None
0x479f578c5e4efd3d:0x8111f3bafb6ede3e,EDEKA Kulinarikwelten Ludwigsplatz,90402,"Untergeschoss / Zugang U-Bahn, Ludwigspl. 25-27, 90402 Nürnberg",3.7,183,Lebensmittel,49.4502581,11.0708265,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/EDEKA+Kulinarikwelten+Ludwigsplatz/data=!4m7!3m6!1s0x479f578c5e4efd3d:0x8111f3bafb6ede3e!8m2!3d49.4502581!4d11.0708265!16s%2Fg%2F11v9z34s7c!19sChIJPf1OXoxXn0cRPt5u-7rzEYE?authuser=0&hl=de&rclk=1,2026-05-02T10:48:41Z,active,success,None
0x479f57a84a2f5df5:0x4b4622637d87355f,EKU inn,90402,"Färberstraße 39, 90402 Nürnberg",4.4,2355,Café / Konditorei,49.4481163,11.0721731,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/EKU+inn/data=!4m7!3m6!1s0x479f57a84a2f5df5:0x4b4622637d87355f!8m2!3d49.4481163!4d11.0721731!16s%2Fg%2F1tdlt8bd!19sChIJ9V0vSqhXn0cRXzWHfWMiRks?authuser=0&hl=de&rclk=1,2026-05-02T10:26:01Z,active,success,None
0x479f57007b5328fd:0x566c39465d515936,Edwards Brownie Store,90402,"Vordere Sterngasse 11, 90402 Nürnberg",5,2,Bäckerei,49.4477305,11.0783775,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Edwards+Brownie+Store/data=!4m7!3m6!1s0x479f57007b5328fd:0x566c39465d515936!8m2!3d49.4477305!4d11.0783775!16s%2Fg%2F11nh_3m7wj!19sChIJ_ShTewBXn0cRNllRXUY5bFY?authuser=0&hl=de&rclk=1,2026-05-02T14:36:22Z,active,success,None
0x479f57e98b07e891:0xbda0a2ab1594b4df,Egg La,90402,"Färberstraße 48, 90402 Nürnberg",4.7,371,Imbiss,49.4481031,11.0718098,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Egg+La/data=!4m7!3m6!1s0x479f57e98b07e891:0xbda0a2ab1594b4df!8m2!3d49.4481031!4d11.0718098!16s%2Fg%2F11vyrdl9v2!19sChIJkegHi-lXn0cR37SUFauioL0?authuser=0&hl=de&rclk=1,2026-05-02T10:34:48Z,active,success,None
0x479f57a6bd557c37:0xba6ba8ac67c0478f,Eis & Café Venezia,90402,"Lorenzer Str. 7, 90402 Nürnberg",4,154,Café / Konditorei,49.4504307,11.0811,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Eis+%26+Caf%C3%A9+Venezia/data=!4m7!3m6!1s0x479f57a6bd557c37:0xba6ba8ac67c0478f!8m2!3d49.4504307!4d11.0811!16s%2Fg%2F11c6w0sf3r!19sChIJN3xVvaZXn0cRj0fAZ6yoa7o?authuser=0&hl=de&rclk=1,2026-05-02T10:33:25Z,active,success,None
0x479f57a5f01db1e3:0x715cf9ca1a217265,Eiscafé Sirena,90402,"Königstraße 6, 90402 Nürnberg",4.7,321,Café / Konditorei,49.4520634,11.0775165,01,"Altstadt, St. Lorenz",true,6,10,8,2.43,4.61,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Eiscaf%C3%A9+Sirena/data=!4m7!3m6!1s0x479f57a5f01db1e3:0x715cf9ca1a217265!8m2!3d49.4520634!4d11.0775165!16s%2Fg%2F1tcw753j!19sChIJ47Ed8KVXn0cRZXIhGsr5XHE?authuser=0&hl=de&rclk=1,2026-05-02T10:31:26Z,active,success,None
0x479f57dec70cfeff:0xaa68dfa8d6a41606,Espressolab,90402,"Lorenzer Pl. 3, 90402 Nürnberg",4.5,715,Café / Konditorei,49.4513259,11.0786157,01,"Altstadt, St. Lorenz",true,51,100,75.5,9.55,4.166,51 bis 100 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Espressolab/data=!4m7!3m6!1s0x479f57dec70cfeff:0xaa68dfa8d6a41606!8m2!3d49.4513259!4d11.0786157!16s%2Fg%2F11k7s5syqf!19sChIJ__4Mx95Xn0cRBhak1qjfaKo?authuser=0&hl=de&rclk=1,2026-05-02T10:26:19Z,active,success,None
0x479f57004e468021:0xc2e32991b2d63c0b,Essentials Café,90402,"Nonnengasse 12-14, 90402 Nürnberg",4.8,103,Café / Konditorei,49.4513482,11.080345,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Essentials+Caf%C3%A9/data=!4m7!3m6!1s0x479f57004e468021:0xc2e32991b2d63c0b!8m2!3d49.4513482!4d11.080345!16s%2Fg%2F11yhmp_xlt!19sChIJIYBGTgBXn0cRCzzWspEp48I?authuser=0&hl=de&rclk=1,2026-05-02T10:29:00Z,active,success,None
0x479f57837fadcdf3:0xaed3e667b28a7833,Falco Manufaktur,90402,"Luitpoldstraße 12, 90402 Nürnberg",4.7,877,Pizzeria,49.4482874,11.0789462,03,Tafelhof,true,11,20,15.5,1.74,4.636,11 bis 20 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Falco+Manufaktur/data=!4m7!3m6!1s0x479f57837fadcdf3:0xaed3e667b28a7833!8m2!3d49.4482874!4d11.0789462!16s%2Fg%2F11r6z15dd4!19sChIJ882tf4NXn0cRM3iKsmfm064?authuser=0&hl=de&rclk=1,2026-05-02T10:23:18Z,active,success,None
0x479f57a6d59b8687:0xcc97f161716f25b5,Filmhauscafé,90402,"Königstraße 93, 90402 Nürnberg",4.3,27,Café / Konditorei,49.4484109,11.0817605,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Filmhauscaf%C3%A9/data=!4m7!3m6!1s0x479f57a6d59b8687:0xcc97f161716f25b5!8m2!3d49.4484109!4d11.0817605!16s%2Fg%2F1hc2tnzqs!19sChIJh4ab1aZXn0cRtSVvcWHxl8w?authuser=0&hl=de&rclk=1,2026-05-02T10:32:57Z,active,success,None
0x479f57a72f2375b9:0x63728a6dfd0d4fd0,Finnegan's Harp Irish Pub,90402,"Königstraße 51, 90402 Nürnberg",4.4,3187,Bar,49.449351,11.0796826,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Finnegan%27s+Harp+Irish+Pub/data=!4m7!3m6!1s0x479f57a72f2375b9:0x63728a6dfd0d4fd0!8m2!3d49.449351!4d11.0796826!16s%2Fg%2F1w8w8_zg!19sChIJuXUjL6dXn0cR0E8N_W2KcmM?authuser=0&hl=de&rclk=1,2026-05-02T10:27:49Z,active,success,None
0x479f578689a3128d:0x97de1f1f5e7872a0,Five Guys Burgers and Fries Nürnberg Lorenzkirche,90402,"Karolinenstraße 13, 90402 Nürnberg",3.7,2598,Restaurant,49.4508686,11.0764884,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Five+Guys+Burgers+and+Fries+N%C3%BCrnberg+Lorenzkirche/data=!4m7!3m6!1s0x479f578689a3128d:0x97de1f1f5e7872a0!8m2!3d49.4508686!4d11.0764884!16s%2Fg%2F11lm0x4v8y!19sChIJjRKjiYZXn0cRoHJ4Xh8f3pc?authuser=0&hl=de&rclk=1,2026-05-02T10:26:54Z,active,success,None
0x479f570078da25c7:0x29c9ea90d170f4f1,Flavor House,90402,"Dr.-Kurt-Schumacher-Straße 17, 90402 Nürnberg",4.6,44,Restaurant,49.4492905,11.0719951,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Flavor+House/data=!4m7!3m6!1s0x479f570078da25c7:0x29c9ea90d170f4f1!8m2!3d49.4492905!4d11.0719951!16s%2Fg%2F11zkqrvh71!19sChIJxyXaeABXn0cR8fRw0ZDqySk?authuser=0&hl=de&rclk=1,2026-05-02T10:34:26Z,active,success,None
0x479f570053f03cdd:0x3d5b09aca823da15,Foodcorner Nürnberg,90402,"Dr.-Kurt-Schumacher-Straße 17, 90402 Nürnberg",4,15,Imbiss,49.4493308,11.0719724,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Foodcorner+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f570053f03cdd:0x3d5b09aca823da15!8m2!3d49.4493308!4d11.0719724!16s%2Fg%2F11y3pfdpp5!19sChIJ3TzwUwBXn0cRFdojqKwJWz0?authuser=0&hl=de&rclk=1,2026-05-02T10:26:25Z,active,success,None
0x479f57aa6c248b5f:0x70344b3ad0770c94,FriedChicks,90402,"Dr.-Kurt-Schumacher-Straße 17, 90402 Nürnberg",4.9,217,Restaurant,49.4492905,11.0719951,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/FriedChicks/data=!4m7!3m6!1s0x479f57aa6c248b5f:0x70344b3ad0770c94!8m2!3d49.4492905!4d11.0719951!16s%2Fg%2F11xcwk6zqm!19sChIJX4skbKpXn0cRlAx30DpLNHA?authuser=0&hl=de&rclk=1,2026-05-02T10:34:39Z,active,success,None
0x479f57005592a7ad:0x6741eb48deb48c1f,Fries Fabrique,90402,"Königstraße 79, 90402 Nürnberg",4.5,36,Imbiss,49.448386,11.0808739,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Fries+Fabrique/data=!4m7!3m6!1s0x479f57005592a7ad:0x6741eb48deb48c1f!8m2!3d49.448386!4d11.0808739!16s%2Fg%2F11z5pf3cgm!19sChIJraeSVQBXn0cRH4y03kjrQWc?authuser=0&hl=de&rclk=1,2026-05-02T10:34:35Z,active,success,None
0x479f57fab07bcc27:0x593e1e3a1592837e,Frittenwerk Nürnberg,90402,"Königstraße 2, 90402 Nürnberg",4.3,935,Restaurant,49.452547,11.0776017,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Frittenwerk+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f57fab07bcc27:0x593e1e3a1592837e!8m2!3d49.452547!4d11.0776017!16s%2Fg%2F11vkh48n71!19sChIJJ8x7sPpXn0cRfoOSFToePlk?authuser=0&hl=de&rclk=1,2026-05-02T10:21:12Z,active,success,None
0x479f57a7201e8a93:0x2da8f66c4cb7aecf,Fränk'ness,90402,"Königstraße 70, 90402 Nürnberg",4.6,2054,Restaurant,49.4483484,11.0800638,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Fr%C3%A4nk%27ness/data=!4m7!3m6!1s0x479f57a7201e8a93:0x2da8f66c4cb7aecf!8m2!3d49.4483484!4d11.0800638!16s%2Fg%2F11fzfbjmtp!19sChIJk4oeIKdXn0cRz663TGz2qC0?authuser=0&hl=de&rclk=1,2026-05-02T10:18:23Z,active,success,None
0x479f57a732085995:0x1caf4f63b76cade1,Fränkische Weinstube,90402,"Handwerkerhof 5, 90402 Nürnberg",4.2,952,Restaurant,49.4472824,11.0811442,03,Tafelhof,false,None,None,None,None,None,None,https://www.google.com/maps/place/Fr%C3%A4nkische+Weinstube/data=!4m7!3m6!1s0x479f57a732085995:0x1caf4f63b76cade1!8m2!3d49.4472824!4d11.0811442!16s%2Fg%2F1tdxd8cr!19sChIJlVkIMqdXn0cR4a1st2NPrxw?authuser=0&hl=de&rclk=1,2026-05-02T10:24:23Z,active,success,None
0x479f57e2c28c785f:0xd547fc83cdd5a0bd,Fujiyama,90402,"Dr.-Kurt-Schumacher-Straße 1, 90402 Nürnberg",4.3,1888,Sushi,49.4491227,11.0737825,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Fujiyama/data=!4m7!3m6!1s0x479f57e2c28c785f:0xd547fc83cdd5a0bd!8m2!3d49.4491227!4d11.0737825!16s%2Fg%2F11fwczvb4b!19sChIJX3iMwuJXn0cRvaDVzYP8R9U?authuser=0&hl=de&rclk=1,2026-05-02T14:37:11Z,active,success,None
0x410c9f06833e6fa3:0xeef088c51ea4d99a,GALERIA Restaurant,90402,"Königstraße, An Der Lorenzkirche 14, 90402 Nürnberg",4.1,176,Restaurant,49.4515375,11.0775572,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/GALERIA+Restaurant/data=!4m7!3m6!1s0x410c9f06833e6fa3:0xeef088c51ea4d99a!8m2!3d49.4515375!4d11.0775572!16s%2Fg%2F1q6j8f851!19sChIJo28-gwafDEERmtmkHsWI8O4?authuser=0&hl=de&rclk=1,2026-05-02T10:28:08Z,active,success,None
0x479f57a8f8cf48d9:0xcf42a49889b69642,Golden Club Lounge Hookah & Drink *,90402,"Färberstraße 19, 90402 Nürnberg",4.9,1311,Bar,49.4487938,11.0725729,03,Tafelhof,true,6,10,8,0.61,4.876,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Golden+Club+Lounge+Hookah+%26+Drink+*/data=!4m7!3m6!1s0x479f57a8f8cf48d9:0xcf42a49889b69642!8m2!3d49.4487938!4d11.0725729!16s%2Fg%2F11bztbcq2g!19sChIJ2UjP-KhXn0cRQpa2iZikQs8?authuser=0&hl=de&rclk=1,2026-05-02T10:33:19Z,active,success,None
0x479f57a7baee1331:0xee4a7b93357144a8,Goldener Pudel,90402,"Grasersgasse 15, 90402 Nürnberg",4.4,1128,Café / Konditorei,49.4480886,11.0774655,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Goldener+Pudel/data=!4m7!3m6!1s0x479f57a7baee1331:0xee4a7b93357144a8!8m2!3d49.4480886!4d11.0774655!16s%2Fg%2F12hm765mf!19sChIJMRPuuqdXn0cRqERxNZN7Su4?authuser=0&hl=de&rclk=1,2026-05-02T10:28:12Z,active,success,None
0x479f570626f04469:0x107a955b2951fce9,Gregory's Nürnberg,90402,"Josephspl. 13, 90402 Nürnberg",4.5,176,Café / Konditorei,49.451277,11.0729743,01,"Altstadt, St. Lorenz",false,None,None,None,None,None,None,https://www.google.com/maps/place/Gregory%27s+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f570626f04469:0x107a955b2951fce9!8m2!3d49.451277!4d11.0729743!16s%2Fg%2F11v3tppqq4!19sChIJaUTwJgZXn0cR6fxRKVuVehA?authuser=0&hl=de&rclk=1,2026-05-02T10:23:08Z,active,success,None
